compound_id,compound_name_raw,compound_name_normalized,pubchem_cid,molecular_formula,molecular_weight,smiles,inchikey,iupac_name,xlogp,tpsa,dtxsid,dtxcid,logd55,logd74,ready_bio_deg,kegg_ids,kegg_names,kegg_pathways,chembl_ids
CMPD_C04779DD8071,?-terpenyl acetate,? terpenyl acetate,22311,C10H16,136.23,CC1=CCC(CC1)C(=C)C,XMGQYMWWDOXHJM-UHFFFAOYSA-N,1-methyl-4-prop-1-en-2-ylcyclohexene,3.4,0,DTXSID2026496,DTXCID506496,"3,96","3,96",1.0,,,,
CMPD_C04779DD8071,?-terpenyl acetate,? terpenyl acetate,11103,C34H38N4O6,598.7,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)O)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,KFKRXESVMDBTNQ-UHFFFAOYSA-N,"3-[18-(2-carboxyethyl)-8,13-bis(1-hydroxyethyl)-3,7,12,17-tetramethyl-22,23-dihydroporphyrin-2-yl]propanoic acid",2.1,172,DTXSID2026496,DTXCID506496,"3,96","3,96",1.0,,,,
CMPD_C04779DD8071,?-terpenyl acetate,? terpenyl acetate,11103,C34H38N4O6,598.7,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)O)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,KFKRXESVMDBTNQ-UHFFFAOYSA-N,"3-[18-(2-carboxyethyl)-8,13-bis(1-hydroxyethyl)-3,7,12,17-tetramethyl-22,23-dihydroporphyrin-2-yl]propanoic acid",2.1,172,DTXSID2029612,DTXCID209612,"4,51","4,51",1.0,,,,
CMPD_C04779DD8071,?-terpenyl acetate,? terpenyl acetate,22311,C10H16,136.23,CC1=CCC(CC1)C(=C)C,XMGQYMWWDOXHJM-UHFFFAOYSA-N,1-methyl-4-prop-1-en-2-ylcyclohexene,3.4,0,DTXSID2029612,DTXCID209612,"4,51","4,51",1.0,,,,
CMPD_C05D23BAE480,Phenylalanine,phenylalanine,,,,,,,,,,,,,,,,,
CMPD_C0658F5AF661,"1,3,7-octatriene-3,7-dimethyl","1,3,7 octatriene 3,7 dimethyl",,,,,,,,,,,,,,,,,
CMPD_C07194683583,Cyanidin,cyanidin,128861,C15H11O6+,287.24,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O,VEVZSMAEJFVWIL-UHFFFAOYSA-O,"2-(3,4-dihydroxyphenyl)chromenylium-3,5,7-triol",,102,DTXSID10157933,DTXCID8080424,"2,25","1,93",,,,,CHEMBL404515
CMPD_C0782896E20E,kumatakenin,kumatakenin,5318869,C17H14O6,314.29,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC=C(C=C3)O)O,BJBUTJQYZDYRMJ-UHFFFAOYSA-N,"5-hydroxy-2-(4-hydroxyphenyl)-3,7-dimethoxychromen-4-one",2.5,85.2,DTXSID50871681,,,,,,,,CHEMBL349724
CMPD_C0782896E20E,kumatakenin,kumatakenin,119201,C15H24N2O,248.36,C1CCN2CC3CC(C2C1)CN4C3CCCC4=O,JYIJIIVLEOETIQ-UHFFFAOYSA-N,"7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecan-6-one",1.6,23.6,DTXSID50871681,,,,,,,,CHEMBL349724
CMPD_C0782896E20E,kumatakenin,kumatakenin,119201,C15H24N2O,248.36,C1CCN2CC3CC(C2C1)CN4C3CCCC4=O,JYIJIIVLEOETIQ-UHFFFAOYSA-N,"7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecan-6-one",1.6,23.6,DTXSID90186645,DTXCID30109136,"2,77","2,74",0.0,,,,CHEMBL349724
CMPD_C0782896E20E,kumatakenin,kumatakenin,5318536,C18H22O3,286.4,C/C=C\C(=O)OCCC1=C(C2=C(CC(C2=O)C)C=C1C)C,GBAZYZXBOHZLRR-WAYWQWQTSA-N,"2-(2,4,6-trimethyl-3-oxo-1,2-dihydroinden-5-yl)ethyl (Z)-but-2-enoate",3.9,43.4,DTXSID50871681,,,,,,,,CHEMBL349724
CMPD_C0782896E20E,kumatakenin,kumatakenin,5318536,C18H22O3,286.4,C/C=C\C(=O)OCCC1=C(C2=C(CC(C2=O)C)C=C1C)C,GBAZYZXBOHZLRR-WAYWQWQTSA-N,"2-(2,4,6-trimethyl-3-oxo-1,2-dihydroinden-5-yl)ethyl (Z)-but-2-enoate",3.9,43.4,DTXSID90186645,DTXCID30109136,"2,77","2,74",0.0,,,,CHEMBL349724
CMPD_C0782896E20E,kumatakenin,kumatakenin,5318869,C17H14O6,314.29,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC=C(C=C3)O)O,BJBUTJQYZDYRMJ-UHFFFAOYSA-N,"5-hydroxy-2-(4-hydroxyphenyl)-3,7-dimethoxychromen-4-one",2.5,85.2,DTXSID90186645,DTXCID30109136,"2,77","2,74",0.0,,,,CHEMBL349724
CMPD_C07B43286866,"Isohemigossypol-1,2-dimethyl ether","isohemigossypol 1,2 dimethyl ether",101569430,C34H39N5O3,565.7,CCC1=C(C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=N6)C=C1N2)C)C(=O)C5)CCC(=O)OC)C)C)CNC)C,WVFQMBWOYDYEDQ-UWJYYQICSA-N,"methyl 3-[(21S,22S)-11-ethyl-12,17,21,26-tetramethyl-16-(methylaminomethyl)-4-oxo-7,23,24,25-tetrazahexacyclo[18.2.1.15,8.110,13.115,18.02,6]hexacosa-1(23),2(6),5(26),7,9,11,13,15,17,19-decaen-22-yl]propanoate",4,113,,,,,,,,,
CMPD_C07FB9BF9D3B,Nikotiflorin,nikotiflorin,,,,,,,,,,,,,,,,,
CMPD_C097638F92DE,procatechuic acid,procatechuic acid,72,C7H6O4,154.12,C1=CC(=C(C=C1C(=O)O)O)O,YQUVCSBJEUQKSH-UHFFFAOYSA-N,"3,4-dihydroxybenzoic acid",1.1,77.8,DTXSID4021212,DTXCID601212,"-0,53","-2,41",1.0,,,,
CMPD_C09773F673DD,"1,3,dicyclopentyl cyclopentane","1,3,dicyclopentyl cyclopentane",539206,C12H16O3,208.25,CC(=O)OC1C2CCC1C3CCC2C3=O,UNXOIOHKTIECJL-UHFFFAOYSA-N,"(10-oxo-9-tricyclo[4.2.1.12,5]decanyl) acetate",1.2,43.4,,,,,,,,,
CMPD_C0A3F04090A3,teferin,teferin,10271607,C23H32O5,388.5,CC1=CC[C@]2(CC[C@]([C@@H]2[C@H](C1)OC(=O)C3=CC(=C(C=C3)O)OC)(C(C)C)O)C,YEQVRBJRNFLOQJ-PABCKOPISA-N,"[(3R,3aS,4S,8aR)-3-hydroxy-6,8a-dimethyl-3-propan-2-yl-1,2,3a,4,5,8-hexahydroazulen-4-yl] 4-hydroxy-3-methoxybenzoate",4.5,76,,,,,,,,,CHEMBL464467
CMPD_C0AC2C8216C4,"4,5-dihydroblumenol A","4,5 dihydroblumenol a",21630916,C13H22O3,226.31,C[C@@H]1CC(=O)CC([C@]1(/C=C/[C@@H](C)O)O)(C)C,IHDJYDVWNNFPHR-CHESLIBASA-N,"cis-(4S,5R)-4-hydroxy-4-[(E,3R)-3-hydroxybut-1-enyl]-3,3,5-trimethylcyclohexan-1-one",0.9,57.5,DTXSID001315531,DTXCID701745436,"1,86","1,85",0.0,,,,
CMPD_C0B54C7E2C24,decanoic acid,decanoic acid,2969,C10H20O2,172.26,CCCCCCCCCC(=O)O,GHVNFZFCNZKVNT-UHFFFAOYSA-N,decanoic acid,4.1,37.3,DTXSID9021554,DTXCID201554,"3,52","1,75",1.0,,,,CHEMBL107498
CMPD_C0B6EAAC8B94,acetoxypinoresinol,acetoxypinoresinol,442831,C22H24O8,416.4,CC(=O)O[C@]12CO[C@@H]([C@H]1CO[C@@H]2C3=CC(=C(C=C3)O)OC)C4=CC(=C(C=C4)O)OC,NATDFORNCKZPCI-FPHUIIFBSA-N,"[(3R,3aS,6S,6aR)-3,6-bis(4-hydroxy-3-methoxyphenyl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-3a-yl] acetate",1.8,104,DTXSID40331966,DTXCID70283060,"1,04","0,6",0.0,,,,
CMPD_C0C496976061,"2,4-Dimethyl-4-penten-2-ol",2 4 dimethyl 4 penten 2 ol,103763,C14H20O3,236.31,CC1=C(C2=C(CCC(O2)(C)OC)C(=C1O)C)C,KCTHYRRQQNMFKC-UHFFFAOYSA-N,"2-methoxy-2,5,7,8-tetramethyl-3,4-dihydrochromen-6-ol",3.2,38.7,DTXSID40886042,DTXCID001025392,"4,4","4,4",0.0,,,,
CMPD_C0D3CC26154F,genkwanin,genkwanin,,,,,,,,,,,,,,,,,CHEMBL1697668 | CHEMBL1743121 | CHEMBL1974 | CHEMBL210635 | CHEMBL2231 | CHEMBL2478 | CHEMBL258 | CHEMBL3200 | CHEMBL3706572 | CHEMBL387 | CHEMBL392 | CHEMBL398 | CHEMBL399 | CHEMBL4204 | CHEMBL4523401 | CHEMBL4523488 | CHEMBL4766 | CHEMBL4878 | CHEMBL612263 | CHEMBL612518 | CHEMBL613290 | CHEMBL613533 | CHEMBL613835 | CHEMBL613979 | CHEMBL614004 | CHEMBL614321 | CHEMBL614335 | CHEMBL614462 | CHEMBL614917 | CHEMBL614925 | CHEMBL615013
CMPD_C0DCEA458F61,genkwanol A,genkwanol a,394845,C30H22O10,542.5,C1[C@@H]([C@H](OC2=C1C(=CC3=C2[C@@]4([C@H](O3)C5=CC=C(C=C5)O)C(=O)C6=C(C=C(C=C6O4)O)O)O)C7=CC=C(C=C7)O)O,BYBKYSAHKVMKNH-KAXVLVORSA-N,"(2R,2'R,3'S,8'R)-3',4,5',6-tetrahydroxy-2',8'-bis(4-hydroxyphenyl)spiro[1-benzofuran-2,9'-2,3,4,8-tetrahydrofuro[2,3-h]chromene]-3-one",4,166,,,,,,,,,CHEMBL1362112
CMPD_C113C51991C9,25-methylenecycloartan-3beta-24S-diol,25 methylenecycloartan 3beta 24s diol,,,,,,,,,,,,,,,,,
CMPD_C119E9293455,1-hydroxypinoresinol,1 hydroxypinoresinol,3010930,C20H22O7,374.4,COC1=C(C=CC(=C1)[C@@H]2[C@H]3CO[C@@H]([C@]3(CO2)O)C4=CC(=C(C=C4)O)OC)O,CICMVLOHBZPXIT-WNISUXOKSA-N,"(3R,3aS,6S,6aR)-3,6-bis(4-hydroxy-3-methoxyphenyl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-3a-ol",1.2,97.6,DTXSID001315412,DTXCID801745322,"1,4","1,36",0.0,,,,CHEMBL387 | CHEMBL471274
CMPD_C11F1614575C,salvianic acid,salvianic acid,159278,C14H20O7,300.3,C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,ILRCGYURZSFMEG-RKQHYHRCSA-N,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[2-(4-hydroxyphenyl)ethoxy]oxane-3,4,5-triol",-0.6,120,DTXSID4049034,DTXCID9028960,"-0,67","-0,69",1.0,,,,CHEMBL465208
CMPD_C121B8FAB532,"3,5-nonadiyne","3,5 nonadiyne",185922,C9H12,120.19,CCCC#CC#CCC,CSPPPXQLLNDWIT-UHFFFAOYSA-N,"nona-3,5-diyne",3.2,0,DTXSID70207600,DTXCID80130091,"3,64","3,64",0.0,,,,
CMPD_C13226239517,euphoheliosnoid A,euphoheliosnoid a,163186270,C37H43NO9,645.7,C[C@@H]1C[C@]2([C@H]([C@H]1OC(=O)C3=CC=CC=C3)/C=C(/[C@@H](CC(=O)C(/C=C/[C@H]([C@H]2OC(=O)C)C)(C)C)OC(=O)C4=CN=CC=C4)\C)OC(=O)C,DTEIMVRBDJBZAX-JAWKVFOISA-N,"[(1S,2R,3aR,4R,5R,6E,11R,12E,13aS)-3a,4-diacetyloxy-1-benzoyloxy-2,5,8,8,12-pentamethyl-9-oxo-1,2,3,4,5,10,11,13a-octahydrocyclopenta[12]annulen-11-yl] pyridine-3-carboxylate",5.4,135,,,,,,,,,CHEMBL5174123
CMPD_C14367C38BCF,Apigenin,apigenin,,,,,,,,,,,,,,,,,CHEMBL28
CMPD_C1622DC812C0,Ursuolic acid,ursuolic acid,65866,C36H41N3O6,611.7,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,ZDXUKAKRHYTAKV-UHFFFAOYSA-N,"5-O-[1-[3,3-diphenylpropyl(methyl)amino]-2-methylpropan-2-yl] 3-O-methyl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",6.9,114,DTXSID2048327,DTXCID7028302,"4,35","5,29",0.0,,,,CHEMBL250270
CMPD_C162AF4675BA,dehydroglaucine,dehydroglaucine,398788,C21H23NO4,353.4,CN1CCC2=CC(=C(C3=C4C=C(C(=CC4=CC1=C23)OC)OC)OC)OC,RZUHGAKUNBFQJS-UHFFFAOYSA-N,"4,5,15,16-tetramethoxy-10-methyl-10-azatetracyclo[7.7.1.02,7.013,17]heptadeca-1,3,5,7,9(17),13,15-heptaene",4.5,40.2,DTXSID30176762,DTXCID8099253,2,"2,37",0.0,,,,CHEMBL1412163
CMPD_C16FB9B77E02,O-acetylcrinine,o acetylcrinine,185262,C18H19NO4,313.3,CC(=O)O[C@@H]1C[C@@H]2C3(CCN2CC4=CC5=C(C=C43)OCO5)C=C1,YEIGSYFTXGPBIB-DQAFQZJZSA-N,"[(13R,15R)-5,7-dioxa-12-azapentacyclo[10.5.2.01,13.02,10.04,8]nonadeca-2,4(8),9,16-tetraen-15-yl] acetate",2.3,48,DTXSID50918429,DTXCID001347380,"-2,47","-0,57",0.0,,,,
CMPD_C16FF5B61C7E,"trans-P-mentha-1(7), 8-dien-2-ol","trans p mentha 1(7), 8 dien 2 ol",5364448,C8H16,112.21,CCCCC/C=C/C,ILPBINAXDRFYPL-HWKANZROSA-N,(E)-oct-2-ene,3.7,0,DTXSID30872994,DTXCID807871,"4,51","4,51",0.0,,,,
CMPD_C179609BFFAB,Orobol,orobol,,,,,,,,,,,,,,,,,
CMPD_C18F35168052,p-Cresol,p cresol,,,,,,,,,,,,,,,,,
CMPD_C18F9BB83468,Trans-2-caren-4-ol,trans 2 caren 4 ol,520984,C10H16O,152.23,CC1=CC2C(C2(C)C)CC1O,XCIZLAMMPDJKRZ-UHFFFAOYSA-N,"4,7,7-trimethylbicyclo[4.1.0]hept-4-en-3-ol",1.6,20.2,,,,,,,,,
CMPD_C1A029F3030A,hexadecan-1-ol,hexadecan 1 ol,,,,,,,,,,,,,,,,,
CMPD_C1AF028C2D85,quinovic acid-3β-O-β-d-quinovoside,quinovic acid 3β o β d quinovoside,,,,,,,,,,,,,,,,,
CMPD_C1C027160A61,myristic acid,myristic acid,,,,,,,,,,,,,,,,,CHEMBL111077
CMPD_C1D414F99A8C,Propionamide,propionamide,6578,C3H7NO,73.09,CCC(=O)N,QLNJFJADRCOGBJ-UHFFFAOYSA-N,propanamide,-0.7,43.1,DTXSID3058820,DTXCID5048134,"-0,66","-0,66",1.0,,,,
CMPD_C1D8BC84657C,"5,5'-diallyl-[1,1'-biphenyl]-2,2'-diol","5,5' diallyl [1,1' biphenyl] 2,2' diol",72300,C18H18O2,266.3,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O,VVOAZFWZEDHOOU-UHFFFAOYSA-N,2-(2-hydroxy-5-prop-2-enylphenyl)-4-prop-2-enylphenol,5,40.5,DTXSID0044076,DTXCID8024076,"4,14","4,14",0.0,,,,
CMPD_C1E4833FC356,alloaminoacetaldehyde,alloaminoacetaldehyde,,,,,,,,,,,,,,,,,
CMPD_C1F990494005,Acetophenone,acetophenone,,,,,,,,,,,,,,,,,CHEMBL274467
CMPD_C2096F053416,Rhamnetin 3-glucoside,rhamnetin 3 glucoside,102434078,C94H42N16O20S2+4,1779.6,C1=CC(=C2C=CC(=C3C=CC(=C4C=NC(=[N+](O)[O-])C5=NC=CN=C45)O3)O2)[O+]=C1C#CC6=CC7=C(C8=C(C=C(S8)C#CC9=[O+]C(=C1C=CC(=C2C=CC(=C3C=NC(=[N+](O)[O-])C4=NC=CN=C34)O2)O1)C=C9)C(=C7S6)C#CC1=[O+]C(=C2C=CC(=C3C=CC(=C4C=NC(=[N+](O)[O-])C5=NC=CN=C45)O3)O2)C=C1)C#CC1=[O+]C(=C2C=CC(=C3C=CC(=C4C=NC(=[N+](O)[O-])C5=NC=CN=C45)O3)O2)C=C1,HUIQQKYAWYMPOR-UHFFFAOYSA-N,"N-hydroxy-8-[5-[5-[5-[2-[2,4,8-tris[2-[5-[5-[5-[5-[hydroxy(oxido)azaniumylidene]pyrido[3,4-b]pyrazin-8-ylidene]furan-2-ylidene]furan-2-ylidene]furan-1-ium-2-yl]ethynyl]thieno[2,3-f][1]benzothiol-6-yl]ethynyl]furan-1-ium-2-ylidene]furan-2-ylidene]furan-2-ylidene]pyrido[3,4-b]pyrazin-5-imine oxide",6.6,483,,,,,,,,,
CMPD_C2096F053416,Rhamnetin 3-glucoside,rhamnetin 3 glucoside,44259586,C22H22O12,478.4,COC1=CC(=C2C(=C1)OC(=C(C2=O)O[C@@H]3C(C([C@H](C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)O)O,PHEWILLIAJUBQE-IFGFCIQDSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-3-[(2R,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0.7,196,,,,,,,,,
CMPD_C21AF59D6270,"26-O-β-d-glucopyranosyl furost-5-en-1β,22ζ-triol 1-sulphate","26 o β d glucopyranosyl furost 5 en 1β,22ζ triol 1 sulphate",,,,,,,,,,,,,,,,,
CMPD_C2366418C71B,3-beta-D-fucopyranoside,3 beta d fucopyranoside,,,,,,,,,,,,,,,,,
CMPD_C237AA26BE2B,cade oil,cade oil,,,,,,,,,,,,,,,,,
CMPD_C2404FD92F19,Beta-hydroxypropiovanillone,beta hydroxypropiovanillone,75142,C10H12O4,196.2,COC1=C(C=CC(=C1)C(=O)CCO)O,NXCPMSUBVRGTSE-UHFFFAOYSA-N,3-hydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-1-one,-0.2,66.8,DTXSID10176366,DTXCID4098857,"0,69","0,6",1.0,,,,CHEMBL485875
CMPD_C24C048568E6,"kaempferol-4,7-dimethyl ether",kaempferol 4 7 dimethyl ether,5378823,C17H14O6,314.29,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O,KZBAXKKOXPLOBX-UHFFFAOYSA-N,"3,5-dihydroxy-7-methoxy-2-(4-methoxyphenyl)chromen-4-one",2.5,85.2,DTXSID70165751,DTXCID6088242,"3,03","1,54",0.0,,,,
CMPD_C263D8AAE74A,"(2S)-5,7-dimethoxy-8-(3-methylbut-1,3-dienyl)flavanone","(2s) 5,7 dimethoxy 8 (3 methylbut 1,3 dienyl)flavanone",,,,,,,,,,,,,,,,,
CMPD_C2708FFC683D,Salsaside E,salsaside e,102403918,C32H40O16,680.6,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2OC(=O)C)OCCC3=CC(=C(C=C3)O)OC)CO)OC(=O)/C=C/C4=CC(=C(C=C4)O)O)O)O)O,WHTBBZIGWIPLCK-WZKZGQNASA-N,"[(2R,3R,4S,5R,6R)-5-acetyloxy-6-[2-(4-hydroxy-3-methoxyphenyl)ethoxy]-2-(hydroxymethyl)-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0.4,240,,,,,,,,,
CMPD_C27346ED36CB,(Z)-Caryophyllene,(z) caryophyllene,6429301,C15H24,204.35,C/C/1=C\CCC(=C)[C@H]2CC([C@H]2CC1)(C)C,NPNUFJAVOOONJE-BLOBHPOZSA-N,"(1S,4E,9S)-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undec-4-ene",4.4,0,DTXSID401358036,DTXCID901837774,,,,,,,
CMPD_C2755935336B,piperine,piperine,,,,,,,,,,,,,,,,,
CMPD_C277ABDEA838,"6,8-di-C-methylkaempferol 3-methyl ether","6,8 di c methylkaempferol 3 methyl ether",44259654,C18H16O6,328.3,CC1=C(C(=C2C(=C1O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)OC)C)O,ZJWUNKIZXJVIDL-UHFFFAOYSA-N,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-methoxy-6,8-dimethylchromen-4-one",3.6,96.2,,,,,,,,,CHEMBL462671
CMPD_C278EDB45A76,Monocrotaline,monocrotaline,,,,,,,,,,,,,,,,,
CMPD_C279F490B1A4,sitosterol,sitosterol,,,,,,,,,,,,,,,,,
CMPD_C28DE351678E,Buddlejasaponin IV,buddlejasaponin iv,153940,C48H78O18,943.1,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3([C@H]([C@]2(C)CO)CC[C@@]4([C@@H]3C=C[C@@]56[C@]4(C[C@@H]([C@@]7([C@H]5CC(CC7)(C)C)CO6)O)C)C)C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O,IRJDRINEGANBIK-ARKKLDSOSA-N,"(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-5-hydroxy-2-[[(1S,2S,4S,5R,8R,9R,10S,13S,14R,17S,18R)-2-hydroxy-9-(hydroxymethyl)-4,5,9,13,20,20-hexamethyl-24-oxahexacyclo[15.5.2.01,18.04,17.05,14.08,13]tetracos-15-en-10-yl]oxy]-6-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-4-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.9,287,DTXSID901315819,DTXCID701745705,"-1,26","0,03",0.0,,,,CHEMBL510087
CMPD_C2900D200038,Quercetin-3-O-?-L-rhamnosyl-1-6-?-D-glucopyranosyl-1-3-?-D-glucopyranosyl-1-3-?-D-glucopyranoside,quercetin 3 o ? l rhamnosyl 1 6 ? d glucopyranosyl 1 3 ? d glucopyranosyl 1 3 ? d glucopyranoside,,,,,,,,,,,,,,,,,
CMPD_C29AD50BD2B4,youssoufene A1,youssoufene a1,156582922,C36H40O4,536.7,C/C=C/C=C\C=C\C=C/[C@H]\1C[C@@H](C=C/C1=C\CC(=O)O)[C@H](CC(=O)O)C2=CC=CC=C2/C=C\C=C\C=C/C=C/C,PBGNPVWDTRYFBH-GSOXOQHNSA-N,"(3S)-3-[(1S,4E,5R)-4-(2-carboxyethylidene)-5-[(1Z,3E,5Z,7E)-nona-1,3,5,7-tetraenyl]cyclohex-2-en-1-yl]-3-[2-[(1Z,3E,5Z,7E)-nona-1,3,5,7-tetraenyl]phenyl]propanoic acid",8.4,74.6,,,,,,,,,
CMPD_C29C5D8A8874,?-eudesmol,? eudesmol,,,,,,,,,,,,,,,,,
CMPD_C2A3C0B5657B,gemin D,gemin d,471119 ,,,,,,,,DTXSID701005046,DTXCID001431935,"1,03","1,14",0.0,,,,
CMPD_C2A3C0B5657B,gemin D,gemin d,471119,C27H22O18,634.5,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C(C(C=O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O,XKVYZLLWKHGKMT-UHFFFAOYSA-N,"[1-(3,4,5,11,17,18,19-heptahydroxy-8,14-dioxo-9,13-dioxatricyclo[13.4.0.02,7]nonadeca-1(19),2,4,6,15,17-hexaen-10-yl)-2-hydroxy-3-oxopropyl] 3,4,5-trihydroxybenzoate",-0.2,319,DTXSID701005046,DTXCID001431935,"1,03","1,14",0.0,,,,
CMPD_C2AA0FA2D1D4,8alpha-Acetoxyzaluzanin C,8alpha acetoxyzaluzanin c,101831153,C26H50O6,458.7,CCCCCCCCCCCCCCCCCCCC(=O)O[C@@H]1CO[C@@H]([C@H]([C@@H]1O)O)CO,YFTHMHXIUZBCFS-OQUNMALSSA-N,"[(3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] icosanoate",8,96.2,,,,,,,,,
CMPD_C2B675F7CB8E,axillarin,axillarin,5281603,C17H14O8,346.3,COC1=C(C2=C(C=C1O)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O,KIGVXRGRNLQNNI-UHFFFAOYSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,6-dimethoxychromen-4-one",2.5,126,DTXSID80199840,DTXCID40122331,"1,98","1,98",0.0,,,,
CMPD_C2BC446454CB,patuletin,patuletin,,,,,,,,,,,,,,,,,CHEMBL465155
CMPD_C2CA1E2A55D9,"11,14,17 � Elcosatrienoic acid",11 14 17 � elcosatrienoic acid,,,,,,,,,,,,,,,,,
CMPD_C2D886F2D7F8,Isopropyl isothiocyanate,isopropyl isothiocyanate,75263,C4H7NS,101.17,CC(C)N=C=S,VHBFEIBMZHEWSX-UHFFFAOYSA-N,2-isothiocyanatopropane,2.4,44.5,DTXSID60177045,DTXCID4099536,"-0,79","1,07",0.0,,,,CHEMBL2208211
CMPD_C2E884C7F9CC,"8,9-epoxyparthenolide",8 9 epoxyparthenolide,101831885,C19H12Cl4O5S,494.2,C1=CC(=C(C(=C1)Cl)Cl)C(C2=C(C(=CC=C2)Cl)Cl)(C3=C(C=CC=C3O)O)S(=O)(=O)O,YDKZRRVSLGMIQJ-UHFFFAOYSA-N,"bis(2,3-dichlorophenyl)-(2,6-dihydroxyphenyl)methanesulfonic acid",5.6,103,,,,,,,,,
CMPD_C2FBA03513C4,Acetophenone myrciaphenone A,acetophenone myrciaphenone a,,,,,,,,,,,,,,,,,
CMPD_C3034D8AFFB7,"1,2,3-tri-O-galloyl-D-glucose","1,2,3 tri o galloyl d glucose",13270010,C27H24O18,636.5,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@@H]([C@H](OC([C@@H]2OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)CO)O,MACFXELYCBWKGT-KLAMQIOCSA-N,"[(2R,3R,4S,5R)-3-hydroxy-2-(hydroxymethyl)-5,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-4-yl] 3,4,5-trihydroxybenzoate",0.9,311,,,,,,,,,
CMPD_C31CBE766ED1,Quercetin-3-O-?-Lrhamnopyranoside,quercetin 3 o ? lrhamnopyranoside,,,,,,,,,,,,,,,,,
CMPD_C3291450E042,4-hydroxy-3-methoxyphenethylene glycol,4 hydroxy 3 methoxyphenethylene glycol,,,,,,,,,,,,,,,,,
CMPD_C329A77C9CD9,ilicic acid,ilicic acid,11876195,C15H24O3,252.35,C[C@]12CCC[C@@]([C@@H]1C[C@@H](CC2)C(=C)C(=O)O)(C)O,FXKCXGBBUBCRPU-QHSBEEBCSA-N,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-1,2,3,4,5,6,7,8a-octahydronaphthalen-2-yl]prop-2-enoic acid",3.2,57.5,,,,,,,,,CHEMBL408129
CMPD_C32EBEDC395E,Thymol,thymol,,,,,,,,,,,,,,,,,
